Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
25.923,24.23,1.03,94.1,23.33,117.3,42.6,1.523,4.86,0.625,0.901,0.00,7.81,83,27,83.0,1644,0,13.92,22.0,27.0,0.50,0.0,0.0,0.00,1.46,0.000
26.000,16.79,0.59,181.3,16.08,117.3,42.6,1.523,2.56,0.602,1.000,0.00,7.81,83,27,65.0,1891,0,14.00,16.0,27.0,0.50,0.0,0.0,0.00,1.34,0.000
26.078,10.84,0.35,44.1,10.41,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,43.0,1964,0,13.92,17.0,27.0,0.50,0.0,0.0,0.00,1.34,0.000
26.156,7.78,0.24,35.1,7.56,100.3,0.0,1.172,1.54,0.594,1.000,0.00,10.16,83,27,39.0,2002,0,13.92,17.0,27.0,0.50,0.0,0.0,0.00,1.36,0.000
26.234,6.23,0.19,28.7,6.17,100.3,0.0,0.922,1.28,0.594,1.000,0.00,8.59,83,27,28.0,1985,0,13.84,18.0,27.0,0.50,0.0,0.0,0.00,1.36,0.000
26.312,5.70,0.17,181.3,5.66,100.3,0.0,0.836,1.28,0.594,1.000,0.00,8.59,83,27,25.0,1942,0,13.84,17.0,27.0,0.50,0.0,0.0,0.00,1.36,0.000
26.390,5.51,0.17,181.3,5.49,100.3,0.0,0.789,1.28,0.594,1.000,0.00,8.59,83,27,23.0,1873,0,13.84,17.0,27.0,0.50,0.0,0.0,0.00,1.38,0.000
26.469,5.41,0.18,22.1,5.37,100.3,0.0,0.789,1.28,0.594,1.000,0.00,8.59,83,27,22.0,1777,0,13.92,16.0,27.0,0.50,0.0,0.0,0.00,1.34,0.000
26.547,5.32,0.18,24.1,5.34,100.3,0.0,0.836,1.28,0.594,1.000,0.00,8.59,83,27,23.0,1690,0,13.92,15.0,27.0,0.50,0.0,0.0,0.78,1.38,0.000
26.624,5.92,0.21,29.6,6.80,119.5,0.0,0.836,1.79,0.594,1.000,0.00,7.81,83,25,35.0,1642,0,13.92,15.0,32.0,0.50,0.0,0.0,40.23,3.12,0.062
26.702,27.56,1.04,102.0,27.86,119.5,0.0,0.867,5.38,0.625,1.000,0.00,7.81,83,23,98.0,1517,0,13.92,19.0,18.0,0.50,0.0,0.0,32.42,2.16,0.000
26.780,27.42,1.03,181.3,26.11,122.7,48.4,0.875,4.35,0.617,1.000,0.00,-0.78,83,27,90.0,1795,0,13.84,22.0,29.0,0.50,0.0,0.0,0.00,1.32,0.000
26.858,17.35,0.56,56.9,16.43,122.7,48.4,1.078,0.77,0.609,1.000,0.00,0.78,83,27,54.0,2012,0,13.92,32.0,29.0,0.50,0.0,0.0,0.00,1.38,0.000
26.937,11.01,0.34,42.7,10.55,100.3,0.0,1.305,0.77,0.594,1.000,0.00,0.78,83,27,43.0,1920,0,13.92,32.0,29.0,0.50,0.0,0.0,0.00,1.36,0.000
27.015,7.92,0.25,34.4,7.74,100.3,0.0,1.156,0.77,0.594,1.000,0.00,1.56,83,27,32.0,1819,0,13.92,32.0,29.0,0.50,0.0,0.0,0.00,1.36,0.000
27.092,6.62,0.23,181.3,6.54,100.3,0.0,1.109,0.77,0.594,1.000,0.00,1.56,83,27,29.0,1770,0,13.84,32.0,29.0,0.50,0.0,0.0,0.00,1.38,0.000
27.170,5.96,0.21,181.3,5.89,100.3,0.0,1.188,0.77,0.594,1.000,0.00,1.56,83,27,27.0,1610,0,13.92,32.0,29.0,0.50,0.0,0.0,0.00,1.34,0.000
27.248,5.34,0.20,27.7,5.30,100.3,0.0,1.359,0.77,0.594,1.000,0.00,2.34,83,27,28.0,1573,0,13.92,32.0,29.0,0.50,0.0,0.0,0.00,1.32,0.000
27.326,5.06,0.20,26.8,5.02,100.3,0.0,1.516,0.77,0.594,1.000,0.00,0.00,83,27,28.0,1463,0,13.92,32.0,29.0,0.50,0.0,0.0,8.98,1.72,0.062
27.404,7.65,0.32,47.7,9.21,100.3,0.0,1.523,2.30,0.594,1.000,0.00,7.81,83,27,32.0,1312,0,13.92,30.0,25.0,0.50,0.0,0.0,44.92,2.72,0.062
27.482,24.35,1.08,103.7,24.61,122.7,0.0,1.523,5.38,0.617,1.000,0.00,7.81,83,27,103.0,1467,0,13.92,13.0,19.0,0.50,0.0,0.0,47.27,2.14,0.000
27.560,28.99,1.06,181.3,28.36,122.7,0.0,1.523,4.61,0.625,1.000,0.00,7.81,83,27,83.0,1836,0,13.92,29.0,30.0,0.50,0.0,0.0,0.00,1.28,0.000
27.639,19.00,0.59,64.3,18.25,100.3,0.0,1.523,0.77,0.609,1.000,0.00,7.81,83,27,61.0,2168,0,13.84,32.0,30.0,0.50,0.0,0.0,0.00,1.40,0.000
27.717,12.12,0.35,45.1,11.53,100.3,0.0,1.453,0.77,0.602,1.000,0.00,10.16,83,27,40.0,2090,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.42,0.000
27.795,8.27,0.25,33.7,8.04,100.3,0.0,1.055,0.77,0.594,1.000,0.00,10.94,83,27,35.0,1932,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.36,0.000
27.873,6.75,0.22,181.3,6.66,100.3,0.0,0.984,0.77,0.594,1.000,0.00,10.94,83,27,29.0,1826,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.34,0.000
27.950,5.94,0.20,181.3,5.88,100.3,0.0,1.016,0.77,0.594,1.000,0.00,10.94,83,27,28.0,1779,0,13.84,32.0,30.0,0.50,0.0,0.0,0.00,1.32,0.000
28.028,5.37,0.19,25.7,5.34,100.3,0.0,1.117,0.77,0.594,1.000,0.00,11.72,83,27,25.0,1618,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.36,0.000
28.106,5.23,0.20,26.4,5.21,100.3,0.0,1.328,0.77,0.594,1.000,0.00,11.72,83,27,26.0,1580,0,13.92,32.0,30.0,0.50,0.0,0.0,3.52,1.42,0.031
28.185,6.10,0.24,37.1,7.40,121.6,0.0,1.523,2.05,0.594,1.000,0.00,11.72,83,27,36.0,1472,0,13.92,34.0,29.0,0.50,0.0,0.0,39.84,2.88,0.062
28.264,25.26,1.05,100.0,25.74,121.6,0.0,1.523,4.86,0.617,1.000,0.00,0.00,83,26,99.0,1462,0,13.92,17.0,20.0,0.50,0.0,0.0,42.19,2.48,0.000
28.342,28.31,1.04,181.3,28.51,122.7,50.4,1.523,4.35,0.625,1.000,0.00,0.00,83,27,102.0,1822,0,13.92,22.0,30.0,0.50,0.0,0.0,0.00,1.36,0.000
28.419,18.71,0.57,57.9,17.73,122.7,50.4,1.523,0.77,0.609,1.000,0.00,3.12,83,27,54.0,2092,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.38,0.000
28.498,11.65,0.34,46.4,11.02,100.3,0.0,1.281,0.77,0.594,1.000,0.00,3.12,83,27,48.0,2108,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.42,0.000
28.576,8.31,0.25,34.4,8.10,100.3,0.0,1.078,0.77,0.594,1.000,0.00,3.91,83,27,35.0,1950,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.36,0.000
28.654,6.85,0.22,181.3,6.74,100.3,0.0,1.164,0.77,0.594,1.000,0.00,3.91,83,27,32.0,1906,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.40,0.000
28.731,6.05,0.20,181.3,5.97,100.3,0.0,1.156,0.77,0.594,1.000,0.00,3.91,83,27,27.0,1753,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.38,0.000
28.809,5.69,0.20,25.5,5.65,100.3,0.0,1.211,0.77,0.594,1.000,0.00,4.69,82,27,25.0,1638,0,13.92,32.0,30.0,0.50,0.0,0.0,0.00,1.38,0.000
28.886,5.51,0.20,26.4,5.50,100.3,0.0,1.453,0.77,0.594,1.000,0.00,0.00,82,27,26.0,1537,0,13.92,32.0,30.0,0.50,0.0,0.0,7.42,1.70,0.062
28.965,7.69,0.30,42.4,9.20,100.3,0.0,1.523,2.30,0.594,1.000,0.00,7.81,82,25,68.0,1452,0,13.92,33.0,28.0,0.50,0.0,0.0,50.39,2.76,0.062
29.043,28.38,1.08,102.8,28.41,123.7,0.0,1.523,5.38,0.633,1.000,0.00,7.81,82,26,103.0,1621,0,13.92,24.0,21.0,0.50,0.0,0.0,55.86,2.42,0.000
29.121,33.58,1.06,181.3,34.27,123.7,0.0,1.523,4.86,0.617,1.000,0.00,7.81,82,26,102.0,2065,0,13.92,25.0,33.0,0.50,0.0,0.0,0.00,1.66,0.000
29.198,22.14,0.62,66.0,20.59,100.3,7.4,1.523,0.77,0.617,1.000,0.00,7.81,82,27,70.0,2376,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.60,0.000
29.277,12.45,0.32,44.7,12.17,100.3,0.0,1.188,0.77,0.594,1.000,0.00,10.94,82,27,40.0,2346,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
29.356,8.73,0.23,33.3,8.44,100.3,0.0,1.023,0.77,0.594,1.000,0.00,10.94,82,27,33.0,2242,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
29.433,6.58,0.18,181.3,6.46,100.3,0.0,0.992,0.77,0.594,1.000,0.00,11.72,82,27,28.0,2131,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
29.510,5.67,0.16,181.3,5.59,100.3,0.0,1.016,0.77,0.594,1.000,0.00,11.72,82,27,26.0,2038,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
29.588,5.53,0.17,24.4,5.53,100.3,0.0,1.125,0.77,0.594,1.000,0.00,11.72,82,27,25.0,1932,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
29.667,5.39,0.17,23.7,5.39,100.3,0.0,1.352,0.77,0.594,1.000,0.00,0.00,82,27,23.0,1826,0,13.84,32.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
29.745,5.43,0.18,25.5,5.44,100.3,0.0,1.523,0.77,0.594,1.000,0.00,0.00,82,27,23.0,1775,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.40,0.000
29.822,5.45,0.19,25.5,5.43,100.3,0.0,1.523,0.77,0.594,1.000,0.00,0.00,82,27,24.0,1614,0,13.84,32.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
29.900,5.47,0.21,181.3,5.47,100.3,0.0,1.523,0.77,0.594,1.000,0.00,0.00,83,27,27.0,1513,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
29.978,5.15,0.21,25.1,5.14,100.3,0.0,1.523,0.77,0.594,1.000,0.00,0.00,83,27,27.0,1469,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
30.056,4.96,0.21,26.1,4.95,100.3,0.0,1.523,0.77,0.594,1.000,0.00,0.00,83,27,25.0,1318,0,13.84,32.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
30.136,4.82,0.23,27.5,4.79,100.3,0.0,1.523,0.77,0.594,1.000,0.00,0.00,83,27,25.0,1224,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
30.215,4.71,0.24,181.3,4.69,100.3,0.0,1.523,0.77,0.594,1.000,0.00,7.81,83,27,26.0,1124,0,13.92,32.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
30.293,4.68,0.26,181.3,4.66,100.3,0.0,1.523,1.54,0.594,1.000,0.00,7.81,83,27,28.0,1012,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
30.370,4.60,0.28,32.1,4.60,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,30.0,936,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
30.449,4.64,0.31,32.8,4.65,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,34.0,859,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
30.528,4.75,0.33,36.0,4.75,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,37.0,880,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
30.606,4.83,0.33,39.1,4.85,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,36.0,899,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
30.683,4.92,0.32,181.3,4.93,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,37.0,920,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
30.762,4.97,0.32,37.9,4.95,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,37.0,920,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
30.841,4.98,0.32,39.3,5.02,100.3,0.0,1.523,1.79,0.594,1.000,0.00,7.81,83,27,39.0,917,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
30.918,5.04,0.33,38.0,5.02,100.3,0.0,1.523,2.05,0.594,1.000,0.00,10.16,83,27,39.0,931,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.40,0.000
30.995,5.02,0.32,181.3,5.02,100.3,0.0,1.523,1.79,0.594,1.000,0.00,10.94,83,27,38.0,946,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
31.073,5.04,0.32,181.3,5.03,100.3,0.0,1.523,1.79,0.594,1.000,0.00,10.94,83,27,39.0,902,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
31.151,5.01,0.31,39.2,5.01,100.3,0.0,1.523,1.79,0.594,1.000,0.00,10.94,83,27,36.0,982,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
31.229,5.03,0.30,36.5,5.02,100.3,0.0,1.523,1.79,0.594,1.000,0.00,10.94,83,27,36.0,998,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
31.306,5.01,0.30,38.4,5.02,100.3,0.0,1.438,1.79,0.594,1.000,0.00,10.94,83,27,36.0,1007,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
31.384,5.00,0.30,37.1,4.98,100.3,0.0,1.203,1.79,0.594,1.000,0.00,11.72,83,27,36.0,1013,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
31.463,4.99,0.29,181.3,4.98,100.3,0.0,1.102,1.79,0.594,1.000,0.00,11.72,83,27,35.0,1026,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
31.541,4.95,0.29,36.1,4.96,100.3,0.0,1.039,1.79,0.594,1.000,0.00,11.72,83,27,35.0,1026,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
31.618,4.96,0.29,35.7,4.94,100.3,0.0,1.008,1.79,0.594,1.000,0.00,11.72,83,27,34.0,1023,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
31.696,4.95,0.29,34.7,4.95,100.3,0.0,0.992,1.79,0.594,1.000,0.00,11.72,83,27,36.0,1033,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.38,0.000
31.775,4.91,0.29,181.3,4.92,100.3,0.0,1.023,1.79,0.594,1.000,0.00,11.72,83,27,34.0,1026,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
31.853,4.91,0.29,181.3,4.89,100.3,0.0,0.984,1.79,0.594,1.000,0.00,12.50,83,27,35.0,1028,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
31.931,4.90,0.28,33.5,4.90,100.3,0.0,0.977,1.79,0.594,1.000,0.00,12.50,83,27,33.0,1031,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
32.009,4.87,0.28,34.5,4.89,100.3,0.0,0.992,1.79,0.594,1.000,0.00,10.94,83,27,35.0,1017,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
32.087,4.86,0.29,34.1,4.84,100.3,0.0,0.930,1.79,0.594,1.000,0.00,10.94,83,27,34.0,1016,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
32.165,4.82,0.28,33.7,4.82,100.3,0.0,0.969,1.79,0.594,1.000,0.00,10.94,83,27,35.0,1015,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
32.243,4.77,0.28,35.1,4.79,100.3,0.0,0.922,1.79,0.594,1.000,0.00,10.94,83,27,33.0,1009,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
32.321,4.77,0.28,181.3,4.75,100.3,0.0,0.945,1.79,0.594,1.000,0.00,10.16,83,27,35.0,1007,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
32.399,4.76,0.28,33.2,4.76,100.3,0.0,0.914,1.79,0.594,1.000,0.00,10.16,83,27,34.0,1011,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
32.478,4.73,0.28,35.1,4.73,100.3,0.0,0.945,1.79,0.594,1.000,0.00,10.16,83,27,34.0,1006,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
32.556,4.73,0.28,33.7,4.71,100.3,0.0,0.906,1.79,0.594,1.000,0.00,10.16,83,27,34.0,1003,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
32.633,4.69,0.28,181.3,4.71,100.3,0.0,0.930,1.79,0.594,1.000,0.00,10.16,83,27,34.0,1004,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
32.712,4.67,0.28,181.3,4.66,100.3,0.0,0.891,1.79,0.594,1.000,0.00,10.16,83,27,33.0,996,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
32.789,4.67,0.28,33.2,4.67,100.3,0.0,0.891,1.79,0.594,1.000,0.00,10.16,83,27,34.0,992,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
32.867,4.65,0.28,35.2,4.65,100.3,0.0,0.922,1.79,0.594,1.000,0.00,10.16,83,27,33.0,982,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
32.946,4.65,0.28,33.7,4.63,100.3,0.0,0.883,1.79,0.594,1.000,0.00,9.38,83,27,34.0,976,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
33.024,4.60,0.28,35.7,4.62,100.3,0.0,0.930,1.79,0.594,1.000,0.00,9.38,83,27,33.0,973,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
33.102,4.62,0.28,181.3,4.60,100.3,0.0,0.891,1.79,0.594,1.000,0.00,9.38,83,27,35.0,966,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
33.180,4.58,0.28,35.2,4.60,100.3,0.0,0.914,1.79,0.594,1.000,0.00,9.38,83,27,34.0,958,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
33.258,4.59,0.29,33.7,4.56,100.3,0.0,0.898,1.79,0.594,1.000,0.00,9.38,83,27,33.0,958,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
33.336,4.53,0.28,36.0,4.54,100.3,0.0,0.922,1.79,0.594,1.000,0.00,9.38,83,27,35.0,954,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
33.413,4.53,0.28,181.3,4.52,100.3,0.0,0.891,1.79,0.594,1.000,0.00,9.38,83,27,34.0,948,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
33.491,4.49,0.28,181.3,4.50,100.3,0.0,0.922,1.79,0.594,1.000,0.00,9.38,83,27,34.0,950,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
33.569,4.50,0.28,33.2,4.49,100.3,0.0,0.922,1.79,0.594,1.000,0.00,8.59,83,27,36.0,943,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
33.648,4.47,0.28,35.9,4.47,100.3,0.0,0.891,1.79,0.594,1.000,0.00,8.59,83,27,33.0,938,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
33.725,4.48,0.29,34.7,4.49,100.3,0.0,0.922,1.79,0.594,1.000,0.00,8.59,83,27,33.0,924,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
33.804,4.48,0.29,34.7,4.46,100.3,0.0,0.883,1.79,0.594,1.000,0.00,8.59,83,27,35.0,920,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
33.881,4.47,0.29,181.3,4.48,100.3,0.0,0.938,1.79,0.594,1.000,0.00,8.59,83,27,35.0,920,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
33.959,4.48,0.29,33.9,4.46,100.3,0.0,0.906,1.79,0.594,1.000,0.00,8.59,83,27,34.0,916,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
34.037,4.45,0.29,36.7,4.45,100.3,0.0,0.914,1.79,0.594,1.000,0.00,8.59,83,27,34.0,923,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
34.115,4.47,0.29,35.1,4.47,100.3,0.0,0.898,1.79,0.594,1.000,0.00,8.59,83,27,35.0,925,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
34.193,4.47,0.29,181.3,4.44,100.3,0.0,0.930,1.79,0.594,1.000,0.00,7.81,83,27,34.0,923,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
34.271,4.44,0.29,181.3,4.47,100.3,0.0,0.898,1.79,0.594,1.000,0.00,7.81,83,27,34.0,928,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
34.348,4.47,0.29,34.1,4.46,100.3,0.0,0.906,1.79,0.594,1.000,0.00,7.81,83,27,35.0,930,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
34.427,4.44,0.29,36.1,4.45,100.3,0.0,0.930,1.79,0.594,1.000,0.00,7.81,83,27,35.0,930,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
34.505,4.47,0.29,35.1,4.48,100.3,0.0,0.906,1.79,0.594,1.000,0.00,7.81,83,27,34.0,924,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
34.583,4.46,0.29,35.1,4.44,100.3,0.0,0.938,1.79,0.594,1.000,0.00,7.81,83,27,34.0,920,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
34.662,4.44,0.29,181.3,4.47,100.3,0.0,0.898,1.79,0.594,1.000,0.00,7.81,83,27,36.0,921,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
34.739,4.47,0.29,34.1,4.45,100.3,0.0,0.906,1.79,0.594,1.000,0.00,7.81,83,27,34.0,922,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
34.819,4.44,0.29,37.1,4.45,100.3,0.0,0.914,1.79,0.594,1.000,0.00,7.81,83,27,34.0,923,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
34.896,4.47,0.29,35.1,4.47,100.3,0.0,0.922,1.79,0.594,1.000,0.00,7.03,83,27,36.0,924,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
34.973,4.46,0.29,181.3,4.44,100.3,0.0,0.906,1.79,0.594,1.000,0.00,7.03,83,27,36.0,921,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
35.051,4.44,0.29,181.3,4.47,100.3,0.0,0.930,1.79,0.594,1.000,0.00,7.03,83,27,34.0,916,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
35.131,4.47,0.29,34.5,4.46,100.3,0.0,0.938,1.79,0.594,1.000,0.00,7.03,83,27,34.0,910,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
35.208,4.45,0.29,36.8,4.44,100.3,0.0,0.914,1.79,0.594,1.000,0.00,7.03,83,27,35.0,910,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
35.287,4.46,0.29,36.0,4.47,100.3,0.0,0.938,1.79,0.594,1.000,0.00,7.03,83,27,35.0,908,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
35.365,4.47,0.29,35.1,4.44,100.3,0.0,0.914,1.79,0.594,1.000,0.00,7.03,83,27,35.0,908,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
35.443,4.44,0.29,181.3,4.45,100.3,0.0,0.945,1.79,0.594,1.000,0.00,7.03,83,27,34.0,907,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
35.521,4.47,0.29,34.8,4.48,100.3,0.0,0.945,1.79,0.594,1.000,0.00,6.25,83,27,35.0,908,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.32,0.000
35.598,4.47,0.29,35.7,4.45,100.3,0.0,0.922,1.79,0.594,1.000,0.00,6.25,83,27,35.0,912,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.36,0.000
35.677,4.46,0.29,37.1,4.47,100.3,0.0,0.930,1.79,0.594,1.000,0.00,6.25,83,27,35.0,907,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
35.755,4.49,0.29,181.3,4.49,100.3,0.0,0.930,1.79,0.594,1.000,0.00,6.25,83,27,35.0,902,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
35.834,4.48,0.30,181.3,4.46,100.3,0.0,0.922,1.79,0.594,1.000,0.00,6.25,83,27,35.0,906,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
35.912,4.46,0.29,36.8,4.48,100.3,0.0,0.914,1.79,0.594,1.000,0.00,6.25,83,27,35.0,905,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
35.991,4.49,0.30,34.8,4.48,100.3,0.0,0.945,1.79,0.594,1.000,0.00,6.25,83,27,35.0,904,0,13.84,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
36.068,4.47,0.30,36.0,4.46,100.3,0.0,0.914,1.79,0.594,1.000,0.00,6.25,83,27,35.0,904,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
36.146,4.47,0.29,36.4,4.49,100.3,0.0,0.945,1.79,0.594,1.000,0.00,5.47,83,27,35.0,909,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
36.225,4.47,0.30,181.3,4.45,100.3,0.0,0.914,1.79,0.594,1.000,0.00,5.47,83,27,36.0,907,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.34,0.000
36.303,4.41,0.29,36.8,4.41,100.3,0.0,0.914,1.79,0.594,1.000,0.00,5.47,83,27,35.0,907,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.30,0.000
36.381,4.40,0.29,36.0,4.43,100.3,0.0,0.938,1.79,0.594,1.000,0.00,5.47,83,27,35.0,912,0,13.92,12.0,33.0,0.50,0.0,0.0,0.00,1.28,0.000
